image_id,source_path,output_path,label,distortion_level,distortion_name,seed,status
000112_ss7aZ,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000112_ss7aZ.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000112_ss7aZ.png,ss7aZ,1,mild,1000154,created
000113_Pj2va,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000113_Pj2va.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000113_Pj2va.png,Pj2va,1,mild,1000155,created
000114_4sI34,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000114_4sI34.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000114_4sI34.png,4sI34,1,mild,1000156,created
000115_NiFUN,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000115_NiFUN.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000115_NiFUN.png,NiFUN,1,mild,1000157,created
000116_x81iY,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000116_x81iY.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000116_x81iY.png,x81iY,1,mild,1000158,created
000117_xTtqk,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000117_xTtqk.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000117_xTtqk.png,xTtqk,1,mild,1000159,created
000118_nsN9N,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000118_nsN9N.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000118_nsN9N.png,nsN9N,1,mild,1000160,created
000119_XQXG8,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000119_XQXG8.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000119_XQXG8.png,XQXG8,1,mild,1000161,created
000120_ygBwE,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000120_ygBwE.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000120_ygBwE.png,ygBwE,1,mild,1000162,created
000121_Jrv7o,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000121_Jrv7o.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000121_Jrv7o.png,Jrv7o,1,mild,1000163,created
000122_hpoZL,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000122_hpoZL.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000122_hpoZL.png,hpoZL,1,mild,1000164,created
000123_MZYPM,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000123_MZYPM.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000123_MZYPM.png,MZYPM,1,mild,1000165,created
000124_79Iqf,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000124_79Iqf.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000124_79Iqf.png,79Iqf,1,mild,1000166,created
000125_Pr7i2,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000125_Pr7i2.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000125_Pr7i2.png,Pr7i2,1,mild,1000167,created
000126_XkP5P,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000126_XkP5P.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000126_XkP5P.png,XkP5P,1,mild,1000168,created
000127_gvhNG,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000127_gvhNG.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000127_gvhNG.png,gvhNG,1,mild,1000169,created
000128_dKVjq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000128_dKVjq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000128_dKVjq.png,dKVjq,1,mild,1000170,created
000129_OaCW1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000129_OaCW1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000129_OaCW1.png,OaCW1,1,mild,1000171,created
000130_npfkn,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000130_npfkn.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000130_npfkn.png,npfkn,1,mild,1000172,created
000131_OpLwi,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000131_OpLwi.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000131_OpLwi.png,OpLwi,1,mild,1000173,created
000132_lXgCB,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000132_lXgCB.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000132_lXgCB.png,lXgCB,1,mild,1000174,created
000133_PvlDt,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000133_PvlDt.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000133_PvlDt.png,PvlDt,1,mild,1000175,created
000134_4DvUh,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000134_4DvUh.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000134_4DvUh.png,4DvUh,1,mild,1000176,created
000135_b7I6M,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000135_b7I6M.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000135_b7I6M.png,b7I6M,1,mild,1000177,created
000136_9M29O,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000136_9M29O.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000136_9M29O.png,9M29O,1,mild,1000178,created
000137_EWEeo,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000137_EWEeo.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000137_EWEeo.png,EWEeo,1,mild,1000179,created
000138_rqKOq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000138_rqKOq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000138_rqKOq.png,rqKOq,1,mild,1000180,created
000139_f1Ml9,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000139_f1Ml9.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000139_f1Ml9.png,f1Ml9,1,mild,1000181,created
000140_r6xyy,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000140_r6xyy.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000140_r6xyy.png,r6xyy,1,mild,1000182,created
000141_5EJq5,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000141_5EJq5.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000141_5EJq5.png,5EJq5,1,mild,1000183,created
000142_qicVz,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000142_qicVz.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000142_qicVz.png,qicVz,1,mild,1000184,created
000143_I4jJf,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000143_I4jJf.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000143_I4jJf.png,I4jJf,1,mild,1000185,created
000144_r8y3a,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000144_r8y3a.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000144_r8y3a.png,r8y3a,1,mild,1000186,created
000145_40qjh,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000145_40qjh.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000145_40qjh.png,40qjh,1,mild,1000187,created
000146_QY6BX,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000146_QY6BX.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000146_QY6BX.png,QY6BX,1,mild,1000188,created
000147_4qmhq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000147_4qmhq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000147_4qmhq.png,4qmhq,1,mild,1000189,created
000148_FRYLr,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000148_FRYLr.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000148_FRYLr.png,FRYLr,1,mild,1000190,created
000149_QAFgb,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000149_QAFgb.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000149_QAFgb.png,QAFgb,1,mild,1000191,created
000150_M2Wh5,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000150_M2Wh5.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000150_M2Wh5.png,M2Wh5,1,mild,1000192,created
000151_Awozp,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000151_Awozp.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000151_Awozp.png,Awozp,1,mild,1000193,created
000152_fJkou,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000152_fJkou.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000152_fJkou.png,fJkou,1,mild,1000194,created
000153_7I5KK,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000153_7I5KK.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000153_7I5KK.png,7I5KK,1,mild,1000195,created
000154_aipmN,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000154_aipmN.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000154_aipmN.png,aipmN,1,mild,1000196,created
000155_ju0XV,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000155_ju0XV.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000155_ju0XV.png,ju0XV,1,mild,1000197,created
000156_Ukgw3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000156_Ukgw3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000156_Ukgw3.png,Ukgw3,1,mild,1000198,created
000157_6KExl,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000157_6KExl.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000157_6KExl.png,6KExl,1,mild,1000199,created
000158_wCOXV,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000158_wCOXV.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000158_wCOXV.png,wCOXV,1,mild,1000200,created
000159_13EPa,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000159_13EPa.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000159_13EPa.png,13EPa,1,mild,1000201,created
000160_vtp6k,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000160_vtp6k.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000160_vtp6k.png,vtp6k,1,mild,1000202,created
000161_fITtE,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000161_fITtE.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000161_fITtE.png,fITtE,1,mild,1000203,created
000162_P5ylo,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000162_P5ylo.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000162_P5ylo.png,P5ylo,1,mild,1000204,created
000163_piw8u,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000163_piw8u.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000163_piw8u.png,piw8u,1,mild,1000205,created
000164_ST7fN,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000164_ST7fN.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000164_ST7fN.png,ST7fN,1,mild,1000206,created
000165_Essn3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000165_Essn3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000165_Essn3.png,Essn3,1,mild,1000207,created
000166_6dtP1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000166_6dtP1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000166_6dtP1.png,6dtP1,1,mild,1000208,created
000167_6JGmI,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000167_6JGmI.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000167_6JGmI.png,6JGmI,1,mild,1000209,created
000168_ogXYT,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000168_ogXYT.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000168_ogXYT.png,ogXYT,1,mild,1000210,created
000169_a2lvZ,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000169_a2lvZ.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000169_a2lvZ.png,a2lvZ,1,mild,1000211,created
000170_Xzj3J,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000170_Xzj3J.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000170_Xzj3J.png,Xzj3J,1,mild,1000212,created
000171_aacis,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000171_aacis.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000171_aacis.png,aacis,1,mild,1000213,created
000172_R3Tse,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000172_R3Tse.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000172_R3Tse.png,R3Tse,1,mild,1000214,created
000173_WVmOd,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000173_WVmOd.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000173_WVmOd.png,WVmOd,1,mild,1000215,created
000174_b0BH9,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000174_b0BH9.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000174_b0BH9.png,b0BH9,1,mild,1000216,created
000175_C8pYc,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000175_C8pYc.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000175_C8pYc.png,C8pYc,1,mild,1000217,created
000176_ATFR1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000176_ATFR1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000176_ATFR1.png,ATFR1,1,mild,1000218,created
000177_fArm1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000177_fArm1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000177_fArm1.png,fArm1,1,mild,1000219,created
000178_isbFJ,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000178_isbFJ.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000178_isbFJ.png,isbFJ,1,mild,1000220,created
000179_npFMw,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000179_npFMw.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000179_npFMw.png,npFMw,1,mild,1000221,created
000180_las3Z,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000180_las3Z.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000180_las3Z.png,las3Z,1,mild,1000222,created
000181_y3fZy,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000181_y3fZy.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000181_y3fZy.png,y3fZy,1,mild,1000223,created
000182_qNA0R,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000182_qNA0R.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000182_qNA0R.png,qNA0R,1,mild,1000224,created
000183_uljQA,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000183_uljQA.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000183_uljQA.png,uljQA,1,mild,1000225,created
000184_L6HqM,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000184_L6HqM.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000184_L6HqM.png,L6HqM,1,mild,1000226,created
000185_LUMTh,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000185_LUMTh.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000185_LUMTh.png,LUMTh,1,mild,1000227,created
000186_5yyGD,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000186_5yyGD.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000186_5yyGD.png,5yyGD,1,mild,1000228,created
000187_jiqE8,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000187_jiqE8.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000187_jiqE8.png,jiqE8,1,mild,1000229,created
000188_DwyYn,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000188_DwyYn.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000188_DwyYn.png,DwyYn,1,mild,1000230,created
000189_gr2DT,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000189_gr2DT.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000189_gr2DT.png,gr2DT,1,mild,1000231,created
000190_P12TZ,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000190_P12TZ.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000190_P12TZ.png,P12TZ,1,mild,1000232,created
000191_8wjSI,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000191_8wjSI.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000191_8wjSI.png,8wjSI,1,mild,1000233,created
000192_mI4md,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000192_mI4md.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000192_mI4md.png,mI4md,1,mild,1000234,created
000193_c0xlN,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000193_c0xlN.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000193_c0xlN.png,c0xlN,1,mild,1000235,created
000194_VuFSa,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000194_VuFSa.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000194_VuFSa.png,VuFSa,1,mild,1000236,created
000195_obdd3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000195_obdd3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000195_obdd3.png,obdd3,1,mild,1000237,created
000196_CKKRl,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000196_CKKRl.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000196_CKKRl.png,CKKRl,1,mild,1000238,created
000197_rqmuI,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000197_rqmuI.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000197_rqmuI.png,rqmuI,1,mild,1000239,created
000198_30oYm,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000198_30oYm.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000198_30oYm.png,30oYm,1,mild,1000240,created
000199_EgR1n,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000199_EgR1n.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000199_EgR1n.png,EgR1n,1,mild,1000241,created
000200_Elkvs,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000200_Elkvs.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000200_Elkvs.png,Elkvs,1,mild,1000242,created
000201_1Gvde,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000201_1Gvde.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000201_1Gvde.png,1Gvde,1,mild,1000243,created
000202_t01qi,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000202_t01qi.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000202_t01qi.png,t01qi,1,mild,1000244,created
000203_bKPWn,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000203_bKPWn.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000203_bKPWn.png,bKPWn,1,mild,1000245,created
000204_ZJRuv,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000204_ZJRuv.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000204_ZJRuv.png,ZJRuv,1,mild,1000246,created
000205_hMBfi,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000205_hMBfi.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000205_hMBfi.png,hMBfi,1,mild,1000247,created
000206_4hEGz,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000206_4hEGz.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000206_4hEGz.png,4hEGz,1,mild,1000248,created
000207_0WPnk,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000207_0WPnk.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000207_0WPnk.png,0WPnk,1,mild,1000249,created
000208_uE9N8,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000208_uE9N8.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000208_uE9N8.png,uE9N8,1,mild,1000250,created
000209_lKAFz,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000209_lKAFz.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000209_lKAFz.png,lKAFz,1,mild,1000251,created
000210_8M7jE,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000210_8M7jE.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000210_8M7jE.png,8M7jE,1,mild,1000252,created
000211_csPdX,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000211_csPdX.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000211_csPdX.png,csPdX,1,mild,1000253,created
000212_S0aZj,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000212_S0aZj.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000212_S0aZj.png,S0aZj,1,mild,1000254,created
000213_t6lF8,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000213_t6lF8.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000213_t6lF8.png,t6lF8,1,mild,1000255,created
000214_XBk4Q,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000214_XBk4Q.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000214_XBk4Q.png,XBk4Q,1,mild,1000256,created
